Year,Month,Day,Hour,Minute,Second,Date (ISO Format),Station Latitude,Station Longitude,Station Elevation,Timestamp (Epoch),ZWD Observation,Satellite Azimuth,Satellite Elevation,Temperature (°C),Pressure (hPa),Humidity (%),Actual Measured PW
2023,3,17,8,0,0,2023-03-17T08:00:00,16.883,-25.083,20,1679040000,2174.831,76.0,57.4,24.68,973.91,10.77,10.37
2023,4,7,18,0,0,2023-04-07T18:00:00,38.921,-77.066,85,1680890400,2301.068,175.5,34.6,16.75,1009.29,57.31,9.08
2023,4,15,15,0,0,2023-04-15T15:00:00,-5.28,-35.955,15,1681570800,2293.452,200.4,64.7,27.36,1010.25,75.97,46.62
2023,3,16,5,0,0,2023-03-16T05:00:00,-29.046,115.347,250,1678942800,2218.772,185.0,29.8,31.53,990.46,34.53,18.54
2023,4,19,9,0,0,2023-04-19T09:00:00,-29.046,115.347,250,1681894800,2235.649,256.0,65.3,26.06,996.1,30.08,12.53
2023,2,22,4,0,0,2023-02-22T04:00:00,16.883,-25.083,20,1677038400,2198.587,42.5,47.1,17.88,977.35,17.28,6.91
2023,1,27,10,0,0,2023-01-27T10:00:00,-15.947,-47.928,1107,1674813600,2305.684,110.9,73.4,23.34,1014.15,72.6,29.9
2023,4,17,14,0,0,2023-04-17T14:00:00,38.921,-77.066,85,1681740000,2274.503,151.3,67.8,16.82,1009.83,69.56,17.28
2023,3,20,13,0,0,2023-03-20T13:00:00,-5.28,-35.955,15,1679317200,2282.584,178.9,62.3,28.26,1011.95,62.16,41.98
2023,1,20,16,0,0,2023-01-20T16:00:00,0.448,9.412,40,1674230400,2279.386,260.0,68.7,28.21,1006.99,79.18,50.04
2023,1,8,10,0,0,2023-01-08T10:00:00,-43.967,-176.55,147,1673172000,2298.62,323.1,56.2,8.82,1013.16,60.75,11.08
2023,3,27,11,0,0,2023-03-27T11:00:00,-66.284,110.52,50,1679914800,2121.004,262.5,79.2,-4.96,948.54,63.49,5.82
2023,4,27,18,0,0,2023-04-27T18:00:00,-66.284,110.52,50,1682618400,2236.204,26.5,54.8,-9.21,987.05,69.53,3.5
2023,4,30,14,0,0,2023-04-30T14:00:00,-5.28,-35.955,15,1682863200,2299.279,156.5,69.8,27.05,1011.08,76.1,47.4
2023,1,20,10,0,0,2023-01-20T10:00:00,16.883,-25.083,20,1674208800,2184.079,148.3,63.1,25.87,980.46,8.07,11.59
2023,2,7,16,0,0,2023-02-07T16:00:00,-29.046,115.347,250,1675785600,2220.102,346.4,60.8,18.87,986.17,80.55,13.12
2023,1,17,15,0,0,2023-01-17T15:00:00,16.883,-25.083,20,1673967600,2192.93,229.7,72.1,29.89,978.25,8.61,9.36
2023,4,23,17,0,0,2023-04-23T17:00:00,16.883,-25.083,20,1682269200,2156.28,211.0,65.2,38.79,969.24,12.56,21.95
2023,3,27,16,0,0,2023-03-27T16:00:00,-43.967,-176.55,147,1679932800,2317.875,59.9,69.6,10.13,1021.14,64.74,14.06
2023,2,13,23,0,0,2023-02-13T23:00:00,76.537,-68.703,46,1676329200,2247.052,287.6,11.5,-0.6,1000.89,80.01,8.61
2023,4,27,21,0,0,2023-04-27T21:00:00,49.144,12.879,625,1682629200,2120.587,357.9,35.4,7.04,947.7,66.22,10.2
2023,1,2,0,0,0,2023-01-02T00:00:00,-43.967,-176.55,147,1672617600,2288.652,204.9,21.5,12.01,1007.0,96.32,16.91
2023,4,6,19,0,0,2023-04-06T19:00:00,39.609,115.893,87,1680807600,2283.163,54.6,23.8,6.7,1011.96,38.24,2.49
2023,3,3,6,0,0,2023-03-03T06:00:00,49.144,12.879,625,1677823200,2099.901,84.6,48.0,-1.79,946.72,87.19,7.79
2023,4,16,21,0,0,2023-04-16T21:00:00,-43.967,-176.55,147,1681678800,2253.01,126.9,36.4,10.34,998.66,96.42,19.47
2023,3,2,14,0,0,2023-03-02T14:00:00,30.033,31.233,234,1677765600,2245.971,223.5,75.5,31.89,997.15,15.7,9.25
2023,2,21,12,0,0,2023-02-21T12:00:00,-5.28,-35.955,15,1676980800,2306.636,168.3,57.3,27.57,1011.4,73.65,45.0
2023,3,31,2,0,0,2023-03-31T02:00:00,0.448,9.412,40,1680228000,2275.739,26.5,19.3,25.48,1008.3,87.83,53.12
2023,4,6,8,0,0,2023-04-06T08:00:00,-5.28,-35.955,15,1680768000,2291.226,92.6,54.7,27.35,1010.88,69.15,39.12
2023,4,30,7,0,0,2023-04-30T07:00:00,-15.947,-47.928,1107,1682838000,2306.744,41.8,50.8,22.93,1015.97,75.42,33.69
2023,1,26,2,0,0,2023-01-26T02:00:00,-25.953,28.077,1400,1674698400,1800.759,43.4,11.9,15.74,852.7,82.68,23.27
2023,3,26,15,0,0,2023-03-26T15:00:00,-15.947,-47.928,1107,1679842800,2290.259,198.1,56.9,24.06,1013.41,65.28,26.74
2023,3,8,0,0,0,2023-03-08T00:00:00,-5.932,106.917,25,1678233600,2305.831,81.0,10.0,25.45,1014.51,89.53,55.76
2023,1,11,18,0,0,2023-01-11T18:00:00,-15.947,-47.928,1107,1673460000,2305.788,244.0,46.1,23.12,1014.53,72.57,30.29
2023,3,15,4,0,0,2023-03-15T04:00:00,76.537,-68.703,46,1678852800,2295.466,8.5,26.0,-6.34,1011.19,76.9,2.76
2023,4,15,23,0,0,2023-04-15T23:00:00,-5.932,106.917,25,1681599600,2287.064,83.9,10.0,26.79,1009.93,84.81,58.51
2023,1,6,3,0,0,2023-01-06T03:00:00,-66.284,110.52,50,1672974000,2182.969,156.1,18.8,-1.58,975.71,81.54,6.18
2023,2,24,16,0,0,2023-02-24T16:00:00,-25.953,28.077,1400,1677254400,1821.032,247.8,46.2,28.49,849.89,40.27,18.35
2023,1,13,19,0,0,2023-01-13T19:00:00,13.021,77.572,844,1673636400,2022.551,12.9,30.1,16.77,917.48,70.55,9.28
2023,4,13,15,0,0,2023-04-13T15:00:00,-63.321,-57.902,15,1681398000,2213.416,141.0,52.0,-0.54,985.58,93.58,12.62
2023,4,27,23,0,0,2023-04-27T23:00:00,-25.953,28.077,1400,1682636400,1824.282,355.9,33.8,18.06,854.54,68.36,21.92
2023,4,2,21,0,0,2023-04-02T21:00:00,-43.967,-176.55,147,1680469200,2306.91,136.8,27.0,11.63,1016.41,86.91,14.77
2023,1,21,6,0,0,2023-01-21T06:00:00,50.799,4.36,150,1674280800,2311.205,87.6,52.0,-2.05,1020.19,94.59,5.06
2023,1,21,7,0,0,2023-01-21T07:00:00,-5.28,-35.955,15,1674284400,2290.288,66.9,61.6,26.74,1012.27,76.17,49.06
2023,3,3,3,0,0,2023-03-03T03:00:00,0.448,9.412,40,1677812400,2276.218,57.3,35.8,25.79,1007.7,91.8,49.31
2023,2,10,16,0,0,2023-02-10T16:00:00,-63.321,-57.902,15,1676044800,2184.81,184.9,61.4,0.79,975.34,93.42,9.42
2023,1,28,10,0,0,2023-01-28T10:00:00,26.209,50.586,10,1674900000,2322.559,229.6,52.2,18.08,1020.08,56.64,11.53
2023,2,2,11,0,0,2023-02-02T11:00:00,-66.284,110.52,50,1675335600,2136.881,276.8,75.9,-0.12,959.28,67.07,7.71
2023,2,16,21,0,0,2023-02-16T21:00:00,16.883,-25.083,20,1676581200,2206.164,290.1,26.0,24.14,980.43,12.14,13.19
2023,1,2,5,0,0,2023-01-02T05:00:00,30.033,31.233,234,1672635600,2284.192,112.8,34.5,11.31,1009.63,90.87,15.58
2023,3,22,11,0,0,2023-03-22T11:00:00,38.921,-77.066,85,1679482800,2306.448,76.2,78.1,14.52,1012.49,88.95,14.81
2023,3,8,21,0,0,2023-03-08T21:00:00,40.649,16.705,287,1678309200,2203.137,0.6,26.8,11.22,982.12,85.19,14.61
2023,2,27,0,0,0,2023-02-27T00:00:00,30.033,31.233,234,1677456000,2283.274,17.1,10.0,12.84,1009.67,85.22,7.13
2023,1,26,17,0,0,2023-01-26T17:00:00,40.649,16.705,287,1674752400,2180.06,258.6,44.3,7.92,974.59,93.45,15.17
2023,3,4,3,0,0,2023-03-04T03:00:00,-29.046,115.347,250,1677898800,2227.032,169.9,28.3,27.58,989.05,46.2,29.66
2023,4,22,4,0,0,2023-04-22T04:00:00,-66.284,110.52,50,1682136000,2212.849,192.6,28.2,-14.1,980.48,79.16,2.18
2023,4,3,21,0,0,2023-04-03T21:00:00,-15.947,-47.928,1107,1680555600,2312.553,240.8,30.7,23.85,1012.25,81.03,23.75
2023,1,3,8,0,0,2023-01-03T08:00:00,76.537,-68.703,46,1672732800,2287.029,70.0,56.4,-1.63,1009.54,72.07,5.07
2023,2,11,5,0,0,2023-02-11T05:00:00,-63.321,-57.902,15,1676091600,2197.114,350.4,37.2,0.3,976.18,98.08,8.25
2023,3,4,9,0,0,2023-03-04T09:00:00,40.649,16.705,287,1677920400,2184.62,131.5,59.8,9.9,981.35,77.24,12.61
2023,2,21,2,0,0,2023-02-21T02:00:00,30.033,31.233,234,1676944800,2293.603,35.1,34.7,11.58,1009.7,67.09,8.54
2023,1,21,20,0,0,2023-01-21T20:00:00,-5.932,106.917,25,1674331200,2294.781,65.8,20.0,25.97,1008.79,88.23,59.27
2023,2,16,22,0,0,2023-02-16T22:00:00,0.448,9.412,40,1676584800,2270.011,310.4,32.8,25.45,1007.76,91.83,51.92
2023,4,4,23,0,0,2023-04-04T23:00:00,40.649,16.705,287,1680649200,2195.211,343.9,10.0,5.7,983.12,69.23,9.42
2023,2,20,22,0,0,2023-02-20T22:00:00,-43.967,-176.55,147,1676930400,2271.901,142.3,16.3,11.52,1002.6,93.76,12.79
2023,3,28,8,0,0,2023-03-28T08:00:00,-15.947,-47.928,1107,1679990400,2312.863,96.8,69.1,23.68,1015.14,79.97,39.02
2023,1,19,13,0,0,2023-01-19T13:00:00,38.921,-77.066,85,1674133200,2293.31,113.9,70.2,12.67,1013.02,42.25,9.33
2023,2,22,16,0,0,2023-02-22T16:00:00,30.033,31.233,234,1677081600,2288.265,257.7,51.6,18.35,1004.98,41.88,11.5
2023,2,7,2,0,0,2023-02-07T02:00:00,-25.953,28.077,1400,1675735200,1822.425,52.5,36.5,15.39,849.73,88.91,21.42
2023,3,24,1,0,0,2023-03-24T01:00:00,39.609,115.893,87,1679619600,2311.714,127.6,27.6,4.66,1018.54,19.26,4.26
2023,4,19,14,0,0,2023-04-19T14:00:00,0.448,9.412,40,1681912800,2258.237,239.3,60.2,28.39,1003.95,81.92,60.19
2023,2,8,5,0,0,2023-02-08T05:00:00,-5.932,106.917,25,1675832400,2291.117,161.3,42.6,28.3,1010.55,78.48,54.74
2023,1,15,19,0,0,2023-01-15T19:00:00,38.921,-77.066,85,1673809200,2312.044,224.9,39.8,15.76,1014.69,63.77,14.76
2023,1,28,19,0,0,2023-01-28T19:00:00,76.537,-68.703,46,1674932400,2234.658,202.1,36.4,-4.4,995.21,66.74,3.05
2023,3,26,2,0,0,2023-03-26T02:00:00,-43.967,-176.55,147,1679796000,2305.556,200.5,32.9,10.96,1016.93,82.97,13.5
2023,1,14,4,0,0,2023-01-14T04:00:00,-5.932,106.917,25,1673668800,2299.758,140.9,31.6,28.82,1011.99,70.9,50.82
2023,2,1,11,0,0,2023-02-01T11:00:00,50.799,4.36,150,1675249200,2313.607,163.5,74.6,7.55,1015.41,73.17,11.39
2023,4,28,19,0,0,2023-04-28T19:00:00,26.209,50.586,10,1682708400,2270.952,336.8,37.0,26.73,1006.99,70.76,15.32
2023,3,14,14,0,0,2023-03-14T14:00:00,-25.953,28.077,1400,1678802400,1792.772,248.4,69.2,27.16,850.34,29.15,11.83
2023,3,18,21,0,0,2023-03-18T21:00:00,-29.046,115.347,250,1679173200,2224.361,78.3,40.9,17.56,990.72,45.39,11.94
2023,3,12,21,0,0,2023-03-12T21:00:00,-25.953,28.077,1400,1678654800,1835.958,351.7,24.8,17.1,855.28,81.71,25.24
2023,2,3,2,0,0,2023-02-03T02:00:00,-5.28,-35.955,15,1675389600,2280.891,14.0,11.1,26.75,1011.08,87.51,48.25
2023,3,29,17,0,0,2023-03-29T17:00:00,-15.947,-47.928,1107,1680109200,2304.971,222.1,53.2,24.11,1014.15,76.73,34.29
2023,3,22,2,0,0,2023-03-22T02:00:00,-29.046,115.347,250,1679450400,2230.634,137.6,13.4,23.51,989.12,66.6,14.79
2023,3,10,1,0,0,2023-03-10T01:00:00,46.877,7.465,956,1678410000,2063.914,354.7,10.0,9.71,930.75,67.6,14.89
2023,4,7,9,0,0,2023-04-07T09:00:00,40.649,16.705,287,1680858000,2230.807,155.9,61.0,12.27,987.43,49.5,8.27
2023,1,14,15,0,0,2023-01-14T15:00:00,76.537,-68.703,46,1673708400,2231.956,155.2,77.4,0.7,990.48,78.11,7.49
2023,1,8,6,0,0,2023-01-08T06:00:00,0.448,9.412,40,1673157600,2279.296,103.2,58.5,25.69,1009.49,90.11,47.76
2023,1,27,16,0,0,2023-01-27T16:00:00,-25.953,28.077,1400,1674835200,1797.774,252.2,64.4,27.02,848.15,39.94,25.81
2023,2,20,5,0,0,2023-02-20T05:00:00,40.649,16.705,287,1676869200,2252.839,104.0,31.0,8.58,994.72,91.53,11.93
2023,3,12,12,0,0,2023-03-12T12:00:00,-5.932,106.917,25,1678622400,2280.288,274.0,77.6,28.06,1011.81,77.52,51.94
2023,3,7,0,0,0,2023-03-07T00:00:00,39.609,115.893,87,1678147200,2284.709,116.7,10.0,5.4,1007.18,72.25,7.47
2023,4,25,17,0,0,2023-04-25T17:00:00,-63.321,-57.902,15,1682442000,2235.535,178.0,58.4,-0.55,998.86,82.98,6.97
2023,1,5,15,0,0,2023-01-05T15:00:00,0.448,9.412,40,1672930800,2283.433,258.8,63.6,26.62,1007.3,87.52,53.16
2023,2,5,13,0,0,2023-02-05T13:00:00,-25.953,28.077,1400,1675602000,1818.707,246.0,67.5,26.16,849.86,47.36,26.55
2023,2,9,23,0,0,2023-02-09T23:00:00,-5.932,106.917,25,1675983600,2295.044,109.3,26.1,26.27,1009.03,82.64,52.19
2023,3,3,18,0,0,2023-03-03T18:00:00,26.209,50.586,10,1677866400,2312.89,342.6,48.0,20.0,1020.37,74.24,15.14
2023,2,27,3,0,0,2023-02-27T03:00:00,-5.28,-35.955,15,1677466800,2296.601,6.3,33.7,25.75,1011.98,88.59,54.46
2023,2,8,6,0,0,2023-02-08T06:00:00,-29.046,115.347,250,1675836000,2211.193,194.2,36.7,36.13,983.95,19.99,13.63
2023,1,27,6,0,0,2023-01-27T06:00:00,49.144,12.879,625,1674799200,2099.715,78.9,59.5,-2.75,945.97,95.64,7.87
2023,3,24,18,0,0,2023-03-24T18:00:00,16.883,-25.083,20,1679680800,2179.861,253.2,52.2,34.94,973.06,9.88,11.77
2023,4,29,8,0,0,2023-04-29T08:00:00,-29.046,115.347,250,1682755200,2236.286,238.8,65.2,23.64,992.68,23.45,7.94
2023,4,26,14,0,0,2023-04-26T14:00:00,30.033,31.233,234,1682517600,2259.321,245.8,60.3,30.67,998.72,22.44,12.54
2023,4,30,15,0,0,2023-04-30T15:00:00,26.209,50.586,10,1682866800,2274.5,280.4,63.2,26.8,1003.22,80.51,13.56
2023,1,22,8,0,0,2023-01-22T08:00:00,49.144,12.879,625,1674374400,2127.099,122.0,54.1,-3.78,951.37,96.24,7.43
2023,2,7,11,0,0,2023-02-07T11:00:00,0.448,9.412,40,1675767600,2291.497,161.2,73.3,27.86,1009.56,83.39,50.42
2023,2,13,11,0,0,2023-02-13T11:00:00,-25.953,28.077,1400,1676286000,1825.574,203.9,62.1,22.88,850.98,77.67,41.09
2023,1,27,16,0,0,2023-01-27T16:00:00,-5.932,106.917,25,1674835200,2288.884,329.4,51.7,25.78,1009.28,89.78,63.02
2023,1,29,18,0,0,2023-01-29T18:00:00,-5.932,106.917,25,1675015200,2295.697,3.4,55.4,26.2,1010.3,87.58,60.04
2023,4,16,4,0,0,2023-04-16T04:00:00,46.877,7.465,956,1681617600,2112.341,50.5,40.4,5.15,947.61,94.28,13.98
2023,4,10,2,0,0,2023-04-10T02:00:00,40.649,16.705,287,1681092000,2212.6,50.9,27.4,8.4,986.59,84.5,12.2
2023,3,9,23,0,0,2023-03-09T23:00:00,-63.321,-57.902,15,1678402800,2222.277,305.0,35.8,-0.84,988.16,64.61,5.52
2023,1,6,8,0,0,2023-01-06T08:00:00,16.883,-25.083,20,1672992000,2222.835,121.3,60.6,19.05,982.71,21.95,19.22
2023,2,1,7,0,0,2023-02-01T07:00:00,38.921,-77.066,85,1675234800,2327.554,11.4,53.9,9.2,1023.44,86.24,8.41
2023,3,16,11,0,0,2023-03-16T11:00:00,76.537,-68.703,46,1678964400,2321.66,85.5,68.0,-8.88,1019.23,55.77,2.76
2023,1,23,12,0,0,2023-01-23T12:00:00,-63.321,-57.902,15,1674475200,2200.815,136.6,61.6,0.19,981.3,80.31,5.91
2023,2,3,7,0,0,2023-02-03T07:00:00,-15.947,-47.928,1107,1675407600,2305.963,27.1,38.8,23.04,1016.33,75.47,30.21
2023,3,29,1,0,0,2023-03-29T01:00:00,39.609,115.893,87,1680051600,2287.742,146.7,15.1,12.79,1008.61,53.95,8.19
2023,1,1,15,0,0,2023-01-01T15:00:00,39.609,115.893,87,1672585200,2333.794,346.6,77.6,-5.31,1028.57,54.94,5.36
2023,3,21,9,0,0,2023-03-21T09:00:00,50.799,4.36,150,1679389200,2275.038,112.6,69.4,10.33,1005.81,79.06,15.52
2023,2,25,12,0,0,2023-02-25T12:00:00,76.537,-68.703,46,1677326400,2245.233,101.4,79.1,-1.58,992.1,78.28,8.51
2023,1,10,3,0,0,2023-01-10T03:00:00,0.448,9.412,40,1673319600,2288.298,30.9,20.5,24.15,1010.93,94.45,52.46
2023,2,12,0,0,0,2023-02-12T00:00:00,40.649,16.705,287,1676160000,2255.112,42.2,10.0,3.49,1000.38,79.43,6.49
2023,1,18,17,0,0,2023-01-18T17:00:00,50.799,4.36,150,1674061200,2222.377,233.3,51.8,1.99,991.9,81.15,6.96
2023,4,6,11,0,0,2023-04-06T11:00:00,50.799,4.36,150,1680778800,2288.557,140.9,75.9,7.49,1007.71,88.96,17.31
2023,1,5,4,0,0,2023-01-05T04:00:00,38.921,-77.066,85,1672891200,2329.454,11.7,28.1,11.43,1025.8,98.56,13.81
2023,2,20,17,0,0,2023-02-20T17:00:00,-25.953,28.077,1400,1676912400,1759.352,293.4,59.9,19.87,845.97,75.29,23.5
2023,4,29,20,0,0,2023-04-29T20:00:00,-43.967,-176.55,147,1682798400,2247.659,114.2,28.6,11.26,995.39,80.65,13.27
2023,2,2,14,0,0,2023-02-02T14:00:00,-29.046,115.347,250,1675346400,2207.262,333.0,65.7,30.11,983.31,25.9,26.21
2023,2,17,8,0,0,2023-02-17T08:00:00,38.921,-77.066,85,1676620800,2347.538,59.3,68.8,9.54,1028.12,92.39,15.43
2023,4,20,10,0,0,2023-04-20T10:00:00,-25.953,28.077,1400,1681984800,1803.431,186.3,76.7,23.36,850.33,32.72,9.1
2023,2,17,5,0,0,2023-02-17T05:00:00,0.448,9.412,40,1676610000,2253.319,99.3,49.8,25.79,1006.12,92.04,50.13
2023,1,19,21,0,0,2023-01-19T21:00:00,46.877,7.465,956,1674162000,2066.115,325.2,32.5,-8.4,936.88,78.91,3.42
2023,1,14,23,0,0,2023-01-14T23:00:00,13.021,77.572,844,1673737200,2011.31,35.7,20.4,13.23,915.27,84.0,6.23
2023,1,6,16,0,0,2023-01-06T16:00:00,40.649,16.705,287,1673020800,2249.876,276.8,66.0,11.69,993.38,77.19,12.86
2023,2,13,12,0,0,2023-02-13T12:00:00,50.799,4.36,150,1676289600,2344.26,155.6,67.1,10.15,1027.91,71.68,9.63
2023,3,28,17,0,0,2023-03-28T17:00:00,-66.284,110.52,50,1680022800,2122.315,12.0,47.1,-3.81,952.16,78.49,5.34
2023,3,2,0,0,0,2023-03-02T00:00:00,38.921,-77.066,85,1677715200,2310.098,266.9,15.4,9.62,1010.14,52.47,8.37
2023,3,10,21,0,0,2023-03-10T21:00:00,-66.284,110.52,50,1678482000,2221.669,95.1,23.3,-2.69,986.88,82.66,6.1
2023,4,1,7,0,0,2023-04-01T07:00:00,-25.953,28.077,1400,1680332400,1828.83,133.7,45.8,16.48,855.57,76.09,20.3
2023,2,8,6,0,0,2023-02-08T06:00:00,-43.967,-176.55,147,1675836000,2255.851,264.4,58.4,13.44,1001.73,95.6,28.1
2023,4,27,0,0,0,2023-04-27T00:00:00,-5.28,-35.955,15,1682553600,2290.965,324.7,23.8,27.29,1011.46,79.13,59.45
2023,4,10,19,0,0,2023-04-10T19:00:00,46.877,7.465,956,1681153200,2101.573,287.4,28.9,13.08,947.97,50.07,13.18
2023,2,24,0,0,0,2023-02-24T00:00:00,-63.321,-57.902,15,1677196800,2219.863,299.6,24.3,0.16,982.68,87.58,9.08
2023,2,7,5,0,0,2023-02-07T05:00:00,46.877,7.465,956,1675746000,2145.755,67.2,35.1,-2.36,958.73,83.97,3.95
2023,3,9,14,0,0,2023-03-09T14:00:00,39.609,115.893,87,1678370400,2259.98,321.7,54.6,11.75,999.87,54.98,7.29
2023,2,18,0,0,0,2023-02-18T00:00:00,50.799,4.36,150,1676678400,2318.359,28.7,10.0,10.15,1016.9,95.63,19.53
2023,4,24,10,0,0,2023-04-24T10:00:00,50.799,4.36,150,1682330400,2242.674,174.4,72.8,9.91,1001.11,75.35,13.11
2023,1,20,4,0,0,2023-01-20T04:00:00,-63.321,-57.902,15,1674187200,2150.785,341.9,19.8,-0.31,963.49,84.54,7.0
2023,1,11,16,0,0,2023-01-11T16:00:00,76.537,-68.703,46,1673452800,2261.56,146.6,57.1,-6.86,1000.02,77.7,4.0
2023,1,16,7,0,0,2023-01-16T07:00:00,-29.046,115.347,250,1673852400,2213.601,221.9,57.5,28.34,985.35,32.55,13.39
2023,2,15,4,0,0,2023-02-15T04:00:00,50.799,4.36,150,1676433600,2318.794,81.1,26.5,1.34,1018.79,91.15,7.39
2023,2,27,5,0,0,2023-02-27T05:00:00,50.799,4.36,150,1677474000,2314.202,80.8,24.6,-2.45,1019.96,85.4,5.06
2023,3,6,10,0,0,2023-03-06T10:00:00,-63.321,-57.902,15,1678096800,2192.427,110.8,71.3,-1.77,977.58,69.85,4.26
2023,4,7,10,0,0,2023-04-07T10:00:00,-5.932,106.917,25,1680861600,2279.744,245.7,58.9,28.99,1010.09,71.0,49.77
2023,2,24,20,0,0,2023-02-24T20:00:00,46.877,7.465,956,1677268800,2046.474,280.0,29.9,8.16,935.21,85.17,14.11
2023,4,11,16,0,0,2023-04-11T16:00:00,50.799,4.36,150,1681228800,2268.423,249.5,58.1,12.17,1005.08,55.09,14.12
2023,2,8,11,0,0,2023-02-08T11:00:00,-63.321,-57.902,15,1675854000,2186.117,120.4,76.8,0.32,977.99,87.48,14.18
2023,3,19,23,0,0,2023-03-19T23:00:00,-5.28,-35.955,15,1679266800,2305.034,333.1,29.0,27.53,1012.34,64.33,40.51
2023,2,18,20,0,0,2023-02-18T20:00:00,-15.947,-47.928,1107,1676750400,2306.78,277.8,39.7,23.84,1014.59,70.66,23.11
2023,1,14,2,0,0,2023-01-14T02:00:00,-5.932,106.917,25,1673661600,2291.635,163.9,25.8,28.09,1012.59,76.16,50.13
2023,3,19,15,0,0,2023-03-19T15:00:00,76.537,-68.703,46,1679238000,2310.381,177.5,60.9,-9.63,1012.5,63.54,1.75
2023,2,1,6,0,0,2023-02-01T06:00:00,-25.953,28.077,1400,1675231200,1807.291,121.9,34.7,18.55,854.44,91.13,34.91
2023,2,20,23,0,0,2023-02-20T23:00:00,0.448,9.412,40,1676934000,2287.705,15.6,27.8,26.78,1007.92,89.85,57.0
2023,1,22,11,0,0,2023-01-22T11:00:00,38.921,-77.066,85,1674385200,2311.52,59.4,58.3,8.68,1018.58,46.19,5.85
2023,4,23,16,0,0,2023-04-23T16:00:00,-15.947,-47.928,1107,1682265600,2278.337,188.5,44.0,22.95,1012.57,64.06,21.38
2023,3,27,13,0,0,2023-03-27T13:00:00,16.883,-25.083,20,1679922000,2178.094,191.7,69.4,37.72,974.23,5.77,15.06
2023,3,29,6,0,0,2023-03-29T06:00:00,46.877,7.465,956,1680069600,2111.787,120.4,45.8,7.59,949.93,69.61,12.92
2023,4,15,15,0,0,2023-04-15T15:00:00,16.883,-25.083,20,1681570800,2184.675,205.1,58.8,38.74,971.75,5.59,14.33
2023,1,1,4,0,0,2023-01-01T04:00:00,50.799,4.36,150,1672545600,2263.005,63.2,46.8,14.16,1003.28,60.33,22.03
2023,2,10,18,0,0,2023-02-10T18:00:00,26.209,50.586,10,1676052000,2330.635,308.2,58.6,15.86,1022.91,59.67,15.94
2023,3,25,5,0,0,2023-03-25T05:00:00,-15.947,-47.928,1107,1679720400,2286.316,30.6,44.7,23.38,1014.4,71.74,25.97
2023,2,1,16,0,0,2023-02-01T16:00:00,38.921,-77.066,85,1675267200,2344.354,167.6,53.3,11.67,1022.52,76.28,9.72
2023,2,21,8,0,0,2023-02-21T08:00:00,0.448,9.412,40,1676966400,2279.146,102.5,59.2,27.23,1008.69,88.41,52.15
2023,2,21,3,0,0,2023-02-21T03:00:00,-25.953,28.077,1400,1676948400,1811.111,54.9,12.8,15.79,849.01,91.28,8.51
2023,2,4,7,0,0,2023-02-04T07:00:00,0.448,9.412,40,1675494000,2294.414,95.5,48.3,25.75,1009.92,90.67,48.44
2023,1,16,17,0,0,2023-01-16T17:00:00,46.877,7.465,956,1673888400,2019.314,269.3,60.6,4.44,921.51,70.91,7.54
2023,3,6,12,0,0,2023-03-06T12:00:00,0.448,9.412,40,1678104000,2280.459,197.7,81.9,27.0,1006.89,87.36,56.83
2023,3,26,22,0,0,2023-03-26T22:00:00,-29.046,115.347,250,1679868000,2213.986,63.3,34.2,19.55,988.4,81.55,19.06
2023,3,30,0,0,0,2023-03-30T00:00:00,76.537,-68.703,46,1680134400,2331.195,282.6,14.1,-1.44,1018.98,70.35,5.73
2023,2,22,23,0,0,2023-02-22T23:00:00,-15.947,-47.928,1107,1677106800,2297.09,309.9,14.2,24.35,1015.09,69.35,29.74
2023,4,29,13,0,0,2023-04-29T13:00:00,-66.284,110.52,50,1682773200,2179.628,276.8,71.5,-17.39,971.91,79.74,1.54
2023,1,16,0,0,0,2023-01-16T00:00:00,-5.28,-35.955,15,1673827200,2296.612,326.0,29.8,26.52,1011.66,77.5,45.76
2023,2,27,19,0,0,2023-02-27T19:00:00,39.609,115.893,87,1677524400,2310.555,61.3,52.9,2.76,1012.45,78.25,12.17
2023,3,2,18,0,0,2023-03-02T18:00:00,50.799,4.36,150,1677780000,2322.904,297.7,48.3,5.52,1014.13,64.04,8.09
2023,2,7,21,0,0,2023-02-07T21:00:00,-66.284,110.52,50,1675803600,2180.43,39.7,18.4,-6.0,976.28,69.54,4.63
2023,2,13,18,0,0,2023-02-13T18:00:00,-29.046,115.347,250,1676311200,2206.07,30.2,39.9,20.82,982.71,76.5,18.17
2023,3,26,22,0,0,2023-03-26T22:00:00,16.883,-25.083,20,1679868000,2168.775,326.7,32.9,31.6,975.41,10.17,15.47
2023,3,4,14,0,0,2023-03-04T14:00:00,39.609,115.893,87,1677938400,2289.252,325.9,71.4,5.47,1015.14,71.35,7.36
2023,3,2,22,0,0,2023-03-02T22:00:00,49.144,12.879,625,1677794400,2106.75,5.5,30.0,-0.19,946.79,82.56,8.71
2023,1,2,5,0,0,2023-01-02T05:00:00,50.799,4.36,150,1672635600,2278.472,77.5,45.1,11.75,1004.24,92.01,21.08
2023,3,11,15,0,0,2023-03-11T15:00:00,-25.953,28.077,1400,1678546800,1787.971,237.5,61.1,28.32,849.1,36.37,23.2
2023,1,7,20,0,0,2023-01-07T20:00:00,-5.28,-35.955,15,1673121600,2314.08,261.7,35.2,25.01,1013.61,89.99,55.01
